fecha,planta,linea_produccion,turno,operario,supervisor,etapa_proceso,tipo_producto,talla,color,unidades_producidas,tela_utilizada_m2,tiempo_operacion_min,tiempo_paro_min,costo_tela_m2_usd,costo_unitario_usd,unidades_defectuosas,unidades_retrabajo,tela_desperdiciada_m2,costo_desperdicio_usd,tipo_defecto,causa_raiz,porcentaje_defectos,porcentaje_merma_tela,eficiencia_linea,CRITICIDAD
3/21/2026,Planta C,L8,Tarde,Annette Claisse,Angelika China,Costura,Basica,L,Blanco,222,84,185,61,8,10,48,30,4.25,514.0,Mancha,Falla maquina,0.0,0.0506,1.0,Bajo
3/24/2026,Planta C,L4,Noche,Lilla Kaveney,Hyacinthia Selwyn,Costura,Deportiva,S,Rojo,178,145,179,91,3,8,77,27,17.83,669.49,Costura defectuosa,Falla maquina,0.0,0.123,0.0,Critico
3/23/2026,Planta C,L9,Noche,Reinhold Gilogly,Sayer Toland,Corte,Deportiva,S,Negro,198,172,426,101,4,12,48,20,66.67,842.68,Corte incorrecto,Proceso ineficiente,0.0,0.3876,0.0,Critico
3/10/2026,Planta B,L2,Tarde,Maison Torbeck,Leontine Jeffcoat,Costura,Basica,M,Rojo,130,86,361,61,3,24,11,21,7.73,287.19,Costura defectuosa,Proceso ineficiente,0.0,0.0899,0.0,Bajo
3/26/2026,Planta C,L8,Tarde,Andros Torrejon,Clarey Clouston,Acabado,Premium,M,Gris,484,110,118,105,4,12,53,31,7.98,667.92,Medida incorrecta,Error humano,0.0,0.0725,4.0,Critico
3/8/2026,Planta B,L7,Dia,Karylin Sauvan,Dosi McGraith,Acabado,Deportiva,M,Azul,444,87,318,1,2,18,68,81,4.25,1232.5,Tela danada,Materia prima defectuosa,0.0,0.0489,1.0,Bajo
3/13/2026,Planta C,L6,Noche,Byran Presswell,Tomaso Jancso,Calidad,Premium,M,Rojo,196,189,136,27,3,3,65,27,8.55,220.65,Medida incorrecta,Proceso ineficiente,0.0,0.0452,1.0,Bajo
3/18/2026,Planta C,L9,Noche,Conni Rawe,Arlin Stuckow,Acabado,Premium,XL,Azul,289,212,152,69,7,3,67,50,35.36,448.52,Tela danada,Proceso ineficiente,0.0,0.1668,1.0,Bajo
3/11/2026,Planta A,L10,Dia,Benjy Mosco,Elwin Huggins,Calidad,Basica,XL,Negro,285,225,392,42,6,21,25,53,8.25,574.5,Medida incorrecta,Error humano,0.0,0.0367,0.0,Bajo
3/5/2026,Planta A,L3,Noche,Tanney Giacaponi,Gaston Root,Corte,Basica,S,Azul,84,73,203,13,7,15,24,16,26.27,543.89,Mancha,Error humano,0.0,0.3599,0.0,Bajo
3/24/2026,Planta B,L4,Tarde,Rockwell Minto,Glad Rosi,Acabado,Premium,L,Blanco,164,239,380,2,8,15,14,32,16.62,342.96,Costura defectuosa,Error humano,0.0,0.0695,0.0,Bajo
3/4/2026,Planta B,L1,Tarde,Prescott Dalloway,Francisco Beardsley,Acabado,Deportiva,XL,Azul,438,155,126,82,3,7,31,55,30.06,307.18,Tela danada,Error humano,0.0,0.1939,3.0,Bajo
3/18/2026,Planta A,L5,Dia,Gallard Forcer,Chrissy Gaffon,Calidad,Deportiva,L,Blanco,480,268,220,103,6,6,38,53,48.8,520.8,Costura defectuosa,Materia prima defectuosa,0.0,0.1821,2.0,Critico
3/5/2026,Planta A,L5,Noche,Clementius McKinley,Costa Shanahan,Acabado,Deportiva,M,Gris,328,92,111,31,6,5,69,49,7.47,389.82,Tela danada,Error humano,0.0,0.0812,2.0,Bajo
3/20/2026,Planta A,L5,Dia,Bria Perigoe,Osbert Armatidge,Costura,Deportiva,M,Rojo,143,108,92,24,6,25,27,15,10.44,737.64,Mancha,Error humano,0.0,0.0967,1.0,Bajo
3/19/2026,Planta B,L1,Tarde,Gerry Croshaw,Gualterio Latham,Corte,Premium,L,Gris,302,85,111,36,4,4,39,58,13.81,211.24,Mancha,Falla maquina,0.0,0.1625,2.0,Bajo
3/1/2026,Planta C,L7,Tarde,Elmer Eschelle,Shawnee Deboo,Costura,Basica,L,Negro,415,298,126,26,3,6,89,54,25.13,609.39,Medida incorrecta,Materia prima defectuosa,0.0,0.0843,3.0,Bajo
3/24/2026,Planta A,L8,Noche,Glen Powdrill,Palmer Dabnot,Acabado,Premium,M,Blanco,335,267,180,90,5,3,161,28,21.73,591.65,Medida incorrecta,Error humano,0.0,0.0814,1.0,Bajo
3/16/2026,Planta C,L9,Tarde,Percy Grubbe,Tana Palle,Costura,Deportiva,M,Gris,342,198,462,59,2,13,73,34,30.11,1009.22,Mancha,Materia prima defectuosa,0.0,0.1521,0.0,Bajo
3/8/2026,Planta B,L3,Noche,Margarethe Ridout,Siouxie Clemensen,Calidad,Deportiva,L,Blanco,479,266,256,45,6,22,106,86,39.6,2569.6,Corte incorrecto,Materia prima defectuosa,0.0,0.1489,1.0,Critico
3/11/2026,Planta B,L10,Tarde,Tiffanie Muzzall,Rhody Stirley,Corte,Basica,S,Gris,168,127,329,81,6,3,17,31,37.09,273.54,Tela danada,Error humano,0.0,0.292,0.0,Bajo
3/21/2026,Planta A,L5,Dia,Bail Petras,Robbie Sporton,Calidad,Premium,XL,Negro,219,162,106,96,3,12,23,28,7.39,298.17,Medida incorrecta,Proceso ineficiente,0.0,0.0456,2.0,Critico
3/21/2026,Planta B,L4,Tarde,Tait Brandrick,Myca Heake,Acabado,Premium,S,Negro,304,135,69,81,6,23,42,49,8.54,1017.24,Tela danada,Error humano,0.0,0.0633,4.0,Bajo
3/6/2026,Planta A,L1,Dia,Haley Bigadike,Darcy Maciejewski,Acabado,Deportiva,L,Negro,437,263,327,34,7,24,49,38,12.79,1265.53,Corte incorrecto,Materia prima defectuosa,0.0,0.0486,1.0,Bajo
3/4/2026,Planta B,L5,Dia,Doralynne Gerrad,Valentino McGorman,Calidad,Deportiva,L,Negro,175,97,178,118,4,15,31,22,18.09,537.36,Mancha,Falla maquina,0.0,0.1865,0.0,Critico
3/17/2026,Planta C,L6,Dia,Emmet Moloney,Federica Bohler,Acabado,Deportiva,M,Azul,468,192,101,47,6,17,75,92,21.59,1404.54,Medida incorrecta,Error humano,0.0,0.1124,4.0,Bajo
3/4/2026,Planta B,L7,Tarde,Karlotta Cristofolini,Fianna Chisman,Calidad,Deportiva,L,Blanco,210,275,263,60,7,3,27,33,47.97,416.79,Mancha,Falla maquina,0.0,0.1744,0.0,Bajo
3/5/2026,Planta B,L7,Noche,Ofelia Fullegar,Tally Shimwell,Calidad,Basica,XL,Blanco,433,207,381,64,7,6,160,75,14.57,1061.99,Corte incorrecto,Error humano,0.0,0.0704,1.0,Bajo
3/7/2026,Planta B,L6,Noche,Ari Knightly,Hildegarde Sasser,Corte,Premium,XL,Blanco,427,270,318,113,4,23,111,31,50.52,2755.08,Medida incorrecta,Falla maquina,0.0,0.1871,1.0,Critico
3/18/2026,Planta A,L6,Noche,Erinna Hanscomb,Eve McHale,Calidad,Premium,XL,Gris,230,266,413,92,8,3,79,17,33.08,501.64,Costura defectuosa,Proceso ineficiente,0.0,0.1244,0.0,Critico
3/25/2026,Planta B,L9,Noche,Ede Grgic,Ysabel Timoney,Acabado,Basica,XL,Blanco,393,203,382,106,8,17,132,32,29.76,2482.08,Corte incorrecto,Error humano,0.0,0.1466,1.0,Critico
3/11/2026,Planta C,L4,Tarde,Lauri Lowdyane,Marcy Scarisbrick,Calidad,Premium,L,Negro,312,257,231,34,8,3,46,34,32.12,394.96,Mancha,Falla maquina,0.0,0.125,1.0,Bajo
3/10/2026,Planta A,L3,Noche,Bentlee Hulls,Georgie MacVagh,Calidad,Deportiva,S,Negro,125,233,122,99,2,13,61,22,9.98,812.96,Medida incorrecta,Falla maquina,0.0,0.0428,1.0,Critico
3/25/2026,Planta A,L7,Tarde,Arline Dibbe,Nolly Dodell,Calidad,Deportiva,S,Azul,102,155,260,28,4,23,14,8,29.96,441.84,Mancha,Proceso ineficiente,0.0,0.1933,0.0,Bajo
3/19/2026,Planta B,L10,Tarde,Addi Healeas,Briny Trowel,Calidad,Basica,M,Azul,449,91,323,118,3,12,103,73,8.72,1262.16,Corte incorrecto,Falla maquina,0.0,0.0958,1.0,Critico
3/20/2026,Planta B,L10,Noche,Thia Jeschner,Krishnah Yarranton,Calidad,Deportiva,XL,Gris,488,263,335,103,4,15,243,42,24.88,3744.52,Corte incorrecto,Proceso ineficiente,0.0,0.0946,1.0,Critico
3/10/2026,Planta A,L9,Tarde,Stanislaw Bickerstasse,Travers Prover,Acabado,Premium,XL,Gris,437,86,286,89,4,12,47,76,14.28,621.12,Medida incorrecta,Proceso ineficiente,0.0,0.166,1.0,Bajo
3/28/2026,Planta A,L4,Dia,Myrvyn Van den Broek,Megan Fevier,Acabado,Basica,XL,Negro,354,237,117,71,6,24,80,62,33.28,2119.68,Medida incorrecta,Materia prima defectuosa,0.0,0.1404,3.0,Critico
3/13/2026,Planta B,L8,Noche,Sallie Goddert.sf,Nichol Davage,Costura,Premium,XL,Gris,104,271,255,17,2,21,45,10,27.08,999.16,Costura defectuosa,Error humano,0.0,0.0999,0.0,Bajo
3/2/2026,Planta B,L10,Noche,Gaspar Bending,Esther Kosel,Corte,Premium,S,Negro,158,166,345,43,2,20,52,17,52.67,1145.34,Tela danada,Materia prima defectuosa,0.0,0.3173,0.0,Bajo
3/20/2026,Planta C,L5,Noche,Colman Crates,Arabella Antoniades,Costura,Premium,L,Azul,284,128,434,105,2,12,130,50,10.47,1580.94,Medida incorrecta,Error humano,0.0,0.0818,0.0,Critico
3/24/2026,Planta A,L3,Dia,Rozanne Baughan,Cornelia Hintze,Calidad,Basica,XL,Azul,156,287,100,115,6,6,16,12,34.17,301.02,Corte incorrecto,Materia prima defectuosa,0.0,0.1191,1.0,Critico
3/3/2026,Planta C,L9,Tarde,Debor Nannini,Nester Astling,Corte,Basica,L,Azul,272,159,210,102,4,15,37,14,37.75,706.0,Corte incorrecto,Proceso ineficiente,0.0,0.2374,1.0,Critico
3/14/2026,Planta A,L2,Noche,Gnni Rubanenko,Glenn Bagby,Costura,Deportiva,S,Gris,268,171,120,77,3,25,63,45,31.6,1669.8,Tela danada,Proceso ineficiente,0.0,0.1848,2.0,Bajo
3/21/2026,Planta B,L5,Tarde,Culley Berndtssen,Marvin Edwicker,Costura,Premium,S,Blanco,451,146,92,29,5,23,54,31,17.24,1328.2,Mancha,Falla maquina,0.0,0.1181,4.0,Bajo
3/14/2026,Planta C,L2,Tarde,Cullan Koenen,Harrietta Walby,Calidad,Basica,S,Azul,397,148,108,108,3,3,66,47,25.46,274.38,Costura defectuosa,Falla maquina,0.0,0.172,3.0,Critico
3/28/2026,Planta A,L4,Noche,Harrie Burchett,Bliss Yerrall,Acabado,Deportiva,L,Azul,364,112,79,47,8,11,139,50,14.02,1641.16,Medida incorrecta,Proceso ineficiente,0.0,0.1252,4.0,Bajo
3/15/2026,Planta C,L8,Tarde,Meara Pietrowski,Richmond McCrea,Acabado,Deportiva,L,Rojo,236,202,292,63,3,20,52,22,28.13,1124.39,Costura defectuosa,Falla maquina,0.0,0.1393,0.0,Bajo
3/29/2026,Planta C,L1,Noche,Luke Fawlo,Robin Buckingham,Costura,Basica,XL,Gris,161,213,374,75,3,24,58,14,38.01,1506.03,Mancha,Proceso ineficiente,0.0,0.1785,0.0,Bajo
3/15/2026,Planta C,L9,Noche,Derry Dockrey,Alecia Larenson,Calidad,Premium,L,Azul,176,246,217,77,8,11,71,26,47.27,1159.16,Corte incorrecto,Materia prima defectuosa,0.0,0.1922,0.0,Bajo
3/14/2026,Planta A,L10,Tarde,Angie Chasmar,Lucien Greber,Costura,Basica,L,Negro,113,242,183,18,5,18,21,22,36.28,559.4,Tela danada,Materia prima defectuosa,0.0,0.1499,0.0,Bajo
3/15/2026,Planta C,L2,Tarde,Ivett Durand,Ron Manjin,Costura,Deportiva,L,Azul,452,253,342,0,8,12,36,29,7.94,495.52,Corte incorrecto,Error humano,0.0,0.0314,1.0,Bajo
3/26/2026,Planta C,L4,Dia,Marcille Courtenay,Prudence Doghartie,Corte,Basica,XL,Rojo,239,106,168,2,3,17,21,37,13.13,396.39,Medida incorrecta,Falla maquina,0.0,0.1239,1.0,Bajo
3/20/2026,Planta A,L9,Noche,Dirk Peert,Camey Grigorey,Costura,Premium,M,Blanco,90,283,445,3,6,4,18,14,46.34,350.04,Tela danada,Falla maquina,0.0,0.1637,0.0,Bajo
3/4/2026,Planta A,L7,Noche,Claresta Whiley,Jarred Waber,Acabado,Deportiva,XL,Azul,383,188,69,60,5,7,91,46,27.85,776.25,Corte incorrecto,Materia prima defectuosa,0.0,0.1481,5.0,Bajo
3/15/2026,Planta B,L8,Noche,Randy Bingley,Michelina Wildor,Acabado,Premium,S,Rojo,313,158,206,24,3,23,131,60,16.74,3063.22,Corte incorrecto,Proceso ineficiente,0.0,0.1059,1.0,Critico
3/1/2026,Planta B,L2,Noche,Aldwin Izakoff,Genni Thalmann,Costura,Premium,M,Rojo,386,115,440,113,6,3,167,40,18.59,612.54,Tela danada,Error humano,0.0,0.1617,0.0,Critico
3/27/2026,Planta A,L10,Tarde,Austen Raymond,Crichton Apedaile,Acabado,Premium,XL,Blanco,239,272,466,115,6,9,52,40,28.52,639.12,Costura defectuosa,Materia prima defectuosa,0.0,0.1049,0.0,Critico
3/13/2026,Planta B,L9,Tarde,Nahum Fehely,Tedi Keslake,Acabado,Basica,M,Rojo,233,187,269,76,2,4,35,22,17.88,175.76,Tela danada,Falla maquina,0.0,0.0956,0.0,Bajo
3/2/2026,Planta B,L10,Tarde,Sheena Spurier,Mill Skillings,Acabado,Premium,M,Gris,425,61,374,44,7,3,74,84,7.31,273.17,Costura defectuosa,Falla maquina,0.0,0.1198,1.0,Bajo
3/22/2026,Planta C,L10,Noche,Northrup Warrier,Maribelle Peirone,Calidad,Basica,L,Blanco,404,111,171,38,4,18,200,57,8.92,3635.68,Mancha,Materia prima defectuosa,0.0,0.0804,2.0,Critico
3/26/2026,Planta B,L6,Dia,Daisy Brandsen,Brig Guye,Calidad,Deportiva,S,Negro,275,97,299,93,6,24,45,53,3.41,1100.46,Medida incorrecta,Materia prima defectuosa,0.0,0.0352,0.0,Critico
3/20/2026,Planta B,L10,Dia,Barnabas Threadkell,Corene Birts,Acabado,Deportiva,M,Negro,323,128,214,15,6,13,80,18,17.75,1146.5,Medida incorrecta,Error humano,0.0,0.1387,1.0,Bajo
3/26/2026,Planta A,L10,Tarde,Harriot Shillabear,Carlynn MacKenny,Costura,Deportiva,XL,Rojo,152,291,383,117,8,13,24,9,57.38,771.04,Mancha,Error humano,0.0,0.1972,0.0,Critico
3/28/2026,Planta A,L3,Dia,Dell Vreede,Rina Wardington,Costura,Deportiva,L,Azul,425,78,428,65,4,3,39,66,10.52,159.08,Mancha,Error humano,0.0,0.1349,0.0,Bajo
3/28/2026,Planta A,L3,Noche,Frank Campling,Myrtie Pester,Corte,Basica,L,Negro,178,106,157,118,2,16,50,20,14.79,829.58,Corte incorrecto,Error humano,0.0,0.1395,1.0,Critico
3/10/2026,Planta B,L3,Tarde,Aloin Adcocks,Florry Gillingwater,Costura,Premium,M,Rojo,301,281,261,69,4,3,24,26,43.89,247.56,Costura defectuosa,Proceso ineficiente,0.0,0.1562,1.0,Bajo
3/11/2026,Planta C,L2,Dia,Kalle Retchford,Tory Kenforth,Corte,Deportiva,XL,Rojo,457,67,389,58,3,14,27,56,19.9,437.7,Tela danada,Falla maquina,0.0,0.297,1.0,Bajo
3/18/2026,Planta C,L9,Dia,Consalve Dart,Carline Tourner,Calidad,Deportiva,L,Negro,447,215,65,50,5,24,77,45,28.1,1988.5,Mancha,Falla maquina,0.0,0.1307,6.0,Bajo
3/16/2026,Planta C,L10,Noche,Loretta Euston,Kristien Mileham,Calidad,Premium,XL,Blanco,329,182,393,85,5,19,140,34,30.72,2813.6,Costura defectuosa,Error humano,0.0,0.1688,0.0,Critico
3/4/2026,Planta C,L5,Tarde,Clywd Piddlehinton,Cindra Hibbart,Calidad,Premium,S,Blanco,276,256,157,90,2,14,66,48,44.39,1012.78,Costura defectuosa,Materia prima defectuosa,0.0,0.1734,1.0,Bajo
3/29/2026,Planta C,L9,Dia,Homer Callway,Analise Newns,Corte,Basica,S,Gris,423,117,144,101,5,6,39,54,15.01,309.05,Mancha,Proceso ineficiente,0.0,0.1283,2.0,Critico
3/10/2026,Planta B,L4,Tarde,Luce Roaf,Timmy Bickerdike,Costura,Basica,S,Gris,228,111,209,37,5,20,29,38,7.82,619.1,Costura defectuosa,Error humano,0.0,0.0705,1.0,Bajo
3/2/2026,Planta B,L3,Noche,Maura Petersen,Hailee Darwent,Calidad,Premium,L,Rojo,477,236,321,91,3,17,221,58,19.61,3815.83,Costura defectuosa,Error humano,0.0,0.0831,1.0,Critico
3/25/2026,Planta A,L8,Noche,Udall Gayne,Hashim Creeboe,Acabado,Premium,S,Blanco,276,187,266,63,2,25,61,14,18.56,1562.12,Mancha,Proceso ineficiente,0.0,0.0993,1.0,Bajo
3/12/2026,Planta A,L4,Tarde,Ingra Locket,Viviyan Giacopello,Acabado,Basica,L,Gris,231,161,354,104,8,3,19,39,26.87,271.96,Mancha,Falla maquina,0.0,0.1669,0.0,Critico
3/16/2026,Planta A,L5,Tarde,Roch Ingolotti,Stanwood Romer,Calidad,Basica,S,Rojo,313,145,318,24,4,4,71,45,21.29,369.16,Mancha,Proceso ineficiente,0.0,0.1468,0.0,Bajo
3/24/2026,Planta C,L1,Tarde,Gusta Clowser,Bambi Bernet,Costura,Deportiva,L,Negro,435,142,350,11,5,19,80,52,5.57,1547.85,Mancha,Proceso ineficiente,0.0,0.0392,1.0,Bajo
3/12/2026,Planta A,L1,Dia,Ingra Heigold,Oby Rousby,Corte,Premium,L,Blanco,296,82,473,56,7,24,37,55,28.87,1090.09,Costura defectuosa,Error humano,0.0,0.3521,0.0,Bajo
3/28/2026,Planta A,L5,Tarde,Aube Marsh,Richart Darkott,Corte,Premium,M,Gris,344,268,105,107,4,9,18,38,28.64,276.56,Mancha,Falla maquina,0.0,0.1069,3.0,Critico
3/3/2026,Planta A,L4,Tarde,Claudina Raulston,Kamila Blumson,Acabado,Premium,XL,Negro,439,61,345,18,3,23,89,35,2.48,2054.44,Tela danada,Materia prima defectuosa,0.0,0.0407,1.0,Critico
3/21/2026,Planta C,L3,Dia,Anderea Codling,Janaye Dunkerley,Acabado,Basica,S,Negro,229,131,428,14,2,12,51,31,19.3,650.6,Corte incorrecto,Proceso ineficiente,0.0,0.1473,0.0,Bajo
3/22/2026,Planta A,L7,Tarde,Hope Knell,Janessa Firth,Calidad,Basica,S,Gris,312,128,312,84,6,21,26,40,14.61,633.66,Corte incorrecto,Error humano,0.0,0.1141,1.0,Bajo
3/30/2026,Planta B,L10,Dia,Jerrold Thomazet,Cloe Disbury,Calidad,Premium,L,Gris,234,267,90,2,7,23,30,16,28.67,890.69,Costura defectuosa,Falla maquina,0.0,0.1074,2.0,Bajo
3/18/2026,Planta A,L2,Tarde,Prudence Beaman,Ginevra Langrish,Corte,Deportiva,S,Azul,146,155,472,21,3,6,10,20,42.51,187.53,Tela danada,Error humano,0.0,0.2743,0.0,Bajo
3/9/2026,Planta C,L7,Tarde,Lay Ernke,Giuditta Menier,Acabado,Basica,S,Blanco,290,180,371,48,8,22,35,19,20.14,931.12,Medida incorrecta,Falla maquina,0.0,0.1119,0.0,Bajo
3/8/2026,Planta C,L3,Tarde,Margarette Ordelt,Nathanil Youdell,Costura,Basica,S,Negro,335,78,398,74,6,6,72,61,3.64,453.84,Tela danada,Falla maquina,0.0,0.0467,0.0,Bajo
3/25/2026,Planta B,L5,Noche,Chelsie Cobbin,Konrad Rayson,Corte,Deportiva,XL,Rojo,334,166,151,65,6,18,82,53,20.53,1599.18,Medida incorrecta,Materia prima defectuosa,0.0,0.1237,2.0,Bajo
3/10/2026,Planta C,L4,Dia,Rutledge Chesley,Cora Strank,Corte,Deportiva,S,Rojo,319,214,468,70,7,22,61,29,62.9,1782.3,Mancha,Materia prima defectuosa,0.0,0.2939,0.0,Bajo
3/2/2026,Planta C,L6,Noche,Eben Renhard,Keane Enstone,Calidad,Basica,S,Gris,164,132,215,36,7,5,62,18,24.66,482.62,Corte incorrecto,Proceso ineficiente,0.0,0.1868,0.0,Bajo
3/12/2026,Planta B,L8,Dia,Colet Borne,Constanta Kohring,Acabado,Premium,M,Negro,194,109,345,67,5,5,14,11,11.5,127.5,Tela danada,Falla maquina,0.0,0.1055,0.0,Bajo
3/25/2026,Planta A,L4,Tarde,Wynn Mattiuzzi,Colin Andell,Costura,Deportiva,XL,Gris,251,154,312,30,3,6,55,32,24.01,402.03,Mancha,Materia prima defectuosa,0.0,0.1559,0.0,Bajo
3/15/2026,Planta B,L8,Dia,Glenden Frissell,Nicki Tolomelli,Costura,Basica,L,Azul,127,182,380,38,7,21,31,10,13.66,746.62,Tela danada,Falla maquina,0.0,0.0751,0.0,Bajo
3/14/2026,Planta A,L8,Noche,Alena Snare,Del Bryde,Acabado,Premium,M,Rojo,377,82,272,10,8,3,112,46,16.11,464.88,Tela danada,Error humano,0.0,0.1965,1.0,Bajo
3/10/2026,Planta A,L7,Noche,Brett Brothers,Gran Harm,Corte,Basica,M,Gris,477,71,198,61,4,9,231,70,17.48,2148.92,Corte incorrecto,Proceso ineficiente,0.0,0.2462,2.0,Critico
3/24/2026,Planta A,L4,Tarde,Derry Dilland,Jannel Dudderidge,Acabado,Basica,M,Gris,237,121,127,13,6,7,28,26,19.02,310.12,Corte incorrecto,Materia prima defectuosa,0.0,0.1572,1.0,Bajo
3/25/2026,Planta C,L9,Noche,Laughton Souten,Haskell Robottham,Costura,Deportiva,M,Negro,265,279,301,107,5,9,77,51,13.43,760.15,Mancha,Materia prima defectuosa,0.0,0.0481,0.0,Critico
3/13/2026,Planta B,L1,Noche,Itch Swindon,Isidro Sivier,Acabado,Deportiva,XL,Blanco,292,231,169,25,6,16,107,30,15.53,1805.18,Mancha,Error humano,0.0,0.0672,1.0,Bajo
3/12/2026,Planta C,L10,Tarde,Horatius Tomanek,Anjela Whiffen,Calidad,Basica,XL,Azul,443,220,344,105,4,12,55,48,28.56,774.24,Costura defectuosa,Falla maquina,0.0,0.1298,1.0,Critico
3/20/2026,Planta A,L9,Noche,Thatcher Lias,Chloris Scragg,Costura,Deportiva,XL,Gris,285,135,392,80,5,3,125,33,8.45,417.25,Tela danada,Materia prima defectuosa,0.0,0.0626,0.0,Bajo
3/8/2026,Planta B,L6,Tarde,Isabel Merricks,Garold Tarling,Acabado,Deportiva,L,Azul,165,190,238,53,8,11,28,31,34.2,581.6,Medida incorrecta,Falla maquina,0.0,0.18,0.0,Bajo
3/14/2026,Planta B,L1,Noche,Teddy Van de Velde,Osbert de Quincey,Corte,Basica,M,Azul,161,155,247,64,8,24,35,15,15.82,966.56,Corte incorrecto,Materia prima defectuosa,0.0,0.1021,0.0,Bajo
3/26/2026,Planta A,L2,Tarde,Silva Rowsell,Barbie Trenam,Calidad,Premium,L,Azul,87,264,336,83,8,11,8,14,20.08,248.64,Medida incorrecta,Falla maquina,0.0,0.0761,0.0,Bajo
3/14/2026,Planta C,L3,Noche,Benton Troman,Harlan Splain,Calidad,Premium,XL,Gris,414,77,231,30,3,3,117,23,12.43,388.29,Mancha,Error humano,0.0,0.1614,1.0,Bajo
3/28/2026,Planta A,L7,Tarde,Maridel Boorn,Ermengarde Grundon,Corte,Deportiva,XL,Azul,445,141,441,66,4,3,44,47,23.23,224.92,Tela danada,Proceso ineficiente,0.0,0.1648,1.0,Bajo
3/14/2026,Planta B,L7,Noche,Ealasaid Mapplethorpe,Sheppard Fain,Costura,Deportiva,M,Negro,188,56,189,117,5,24,48,29,4.05,1172.25,Medida incorrecta,Falla maquina,0.0,0.0723,0.0,Critico
3/25/2026,Planta B,L1,Noche,Constantina Derges,Bren Gummow,Corte,Basica,L,Gris,317,165,145,44,8,5,103,57,18.36,661.88,Mancha,Error humano,0.0,0.1113,2.0,Bajo
3/16/2026,Planta C,L10,Dia,Barbaraanne Reams,Ginny Swendell,Acabado,Deportiva,XL,Negro,329,148,215,75,7,16,76,53,9.91,1285.37,Corte incorrecto,Materia prima defectuosa,0.0,0.067,1.0,Bajo
3/3/2026,Planta C,L3,Noche,Anallise Fist,Darren Abell,Calidad,Basica,M,Gris,172,258,450,111,3,17,51,25,48.33,1011.99,Costura defectuosa,Proceso ineficiente,0.0,0.1873,0.0,Critico
3/14/2026,Planta B,L5,Tarde,Leeland Mielnik,Jan Sefton,Costura,Deportiva,XL,Blanco,290,116,60,32,8,4,58,30,18.95,383.6,Tela danada,Error humano,0.0,0.1634,4.0,Bajo
3/16/2026,Planta B,L1,Dia,Ado Carlow,Birgit Stoker,Corte,Deportiva,XL,Blanco,361,260,158,108,2,19,60,72,47.3,1234.6,Costura defectuosa,Error humano,0.0,0.1819,2.0,Critico
3/19/2026,Planta C,L1,Tarde,Adolphe Dansey,Mariele MacTurlough,Corte,Basica,S,Azul,345,118,118,52,7,21,43,29,25.72,1083.04,Costura defectuosa,Error humano,0.0,0.218,2.0,Bajo
3/20/2026,Planta B,L7,Tarde,Boigie Van der Velde,Hewett Goldstone,Costura,Basica,M,Gris,219,255,350,15,6,14,14,41,22.2,329.2,Medida incorrecta,Falla maquina,0.0,0.0871,0.0,Bajo
3/24/2026,Planta C,L7,Noche,Juanita Meldrum,Leela Janeway,Costura,Deportiva,XL,Blanco,186,74,211,85,8,15,70,11,2.61,1070.88,Tela danada,Error humano,0.0,0.0353,0.0,Bajo
3/30/2026,Planta C,L1,Tarde,Stefano Robson,Caro Macoun,Costura,Premium,M,Negro,183,209,451,33,2,25,44,15,25.49,1150.98,Corte incorrecto,Proceso ineficiente,0.0,0.122,0.0,Bajo
3/15/2026,Planta C,L8,Noche,Hedi Summerfield,Bryn Symms,Corte,Deportiva,L,Rojo,233,77,241,114,7,18,93,44,24.94,1848.58,Corte incorrecto,Proceso ineficiente,0.0,0.3239,0.0,Critico
3/27/2026,Planta A,L9,Dia,Alayne Iggo,Vanessa Ligoe,Acabado,Basica,L,Azul,452,172,443,13,5,6,77,67,10.5,514.5,Mancha,Error humano,0.0,0.061,1.0,Bajo
3/15/2026,Planta A,L9,Noche,Germaine Luna,Simeon Lounds,Acabado,Basica,S,Negro,246,270,327,50,3,14,98,34,53.5,1532.5,Corte incorrecto,Falla maquina,0.0,0.1981,0.0,Bajo
3/16/2026,Planta C,L6,Dia,Drake MacNeish,Rufe Dunstall,Acabado,Deportiva,S,Blanco,215,263,280,81,4,16,31,23,38.34,649.36,Tela danada,Error humano,0.0,0.1458,0.0,Bajo
3/17/2026,Planta C,L9,Dia,Abra Stannett,Brynn Ebbin,Calidad,Premium,S,Azul,125,248,261,105,3,6,12,6,29.66,160.98,Tela danada,Falla maquina,0.0,0.1196,0.0,Critico
3/8/2026,Planta B,L2,Dia,Vera Dorrian,Bevan Presnall,Costura,Deportiva,S,Blanco,241,84,116,18,5,21,33,23,5.64,721.2,Costura defectuosa,Materia prima defectuosa,0.0,0.0671,2.0,Bajo
3/23/2026,Planta A,L4,Noche,Rutger Ausiello,Chaddy Bambery,Calidad,Premium,S,Negro,304,60,432,116,5,16,144,38,3.96,2323.8,Tela danada,Error humano,0.0,0.066,0.0,Critico
3/17/2026,Planta B,L10,Noche,Joanna Threadgill,Nikolaos Mingasson,Calidad,Premium,S,Rojo,207,64,352,22,4,10,61,34,3.79,625.16,Mancha,Materia prima defectuosa,0.0,0.0592,0.0,Bajo
3/20/2026,Planta C,L6,Tarde,Guilbert Bimson,Early Gloster,Corte,Premium,M,Azul,210,232,400,33,7,21,21,11,86.45,1046.15,Tela danada,Falla maquina,0.0,0.3726,0.0,Bajo
